ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
"We are currently in the midst of a national crisis, where the forces of antisemitism, white nationalism, and unconditional support for Israel are building on and reinforcing one another. 

How is this all connected? Sign up to join our call on Thursday 8/22 at 8:30pm EST so we can connect the dots together.",2019-08-22T19:46:04+0000,IfNotNow,0,99,0,999,0.012788,Arizona,0.028133,Oregon,0.030691,New Jersey,0.005115,New Mexico,0.207161,New York,0.023018,North Carolina,0.002558,North Dakota,0.02046,Ohio,0.002558,Oklahoma,0.053708,Pennsylvania,0.007673,Nevada,0.02046,Rhode Island,0.002558,South Carolina,0.007673,Tennessee,0.033248,Texas,0.01023,Vermont,0.02046,Virginia,0.030691,Washington,0.007673,New Hampshire,0.005115,Montana,0.143223,California,0.043478,Illinois,0.023018,Colorado,0.005115,Connecticut,0.030691,"Washington, District of Columbia",0.043478,Florida,0.005115,Georgia,0.002558,Hawaii,0.002558,Idaho,0.01023,Indiana,0.007673,Missouri,0.002558,Iowa,0.002558,Kentucky,0.007673,Louisiana,0.015345,Maryland,0.058824,Massachusetts,0.02046,Michigan,0.030691,Minnesota,0.012788,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaders work to solve problems. No one will work harder than me to restore conservative principles to our government.,2019-08-22T19:43:06+0000,Friends of Edith Carlin,0,99,0,999,1,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are currently in the midst of a national crisis, where the forces of antisemitism, white nationalism, and unconditional support for Israel are building on and reinforcing one another. 

How is this all connected? Sign up to join our call on Thursday 8/22 at 8:30pm EST so we can connect the dots together.",2019-08-22T19:42:31+0000,IfNotNow,0,99,1000,4999,0.006711,Alabama,0.053691,Pennsylvania,0.007457,Nevada,0.006711,New Hampshire,0.0261,New Jersey,0.018643,New Mexico,0.100671,New York,0.021626,North Carolina,0.000746,North Dakota,0.03132,Ohio,0.008949,Oklahoma,0.030574,Oregon,0.006711,Rhode Island,0.006711,Montana,0.008949,South Carolina,0.00522,South Dakota,0.013423,Tennessee,0.040268,Texas,0.005966,Utah,0.00522,Vermont,0.020134,Virginia,0.032811,Washington,0.005966,West Virginia,0.01566,Wisconsin,0.006711,Nebraska,0.016406,Missouri,0.00522,Alaska,0.000746,Idaho,0.032811,Arizona,0.01044,Arkansas,0.122297,California,0.027591,Colorado,0.013423,Connecticut,0.004474,Delaware,0.003729,"Washington, District of Columbia",0.051454,Florida,0.02088,Georgia,0.00522,Hawaii,0.03132,Illinois,0.002237,Mississippi,0.014914,Indiana,0.01044,Iowa,0.005966,Kansas,0.006711,Kentucky,0.00522,Louisiana,0.009694,Maine,0.016406,Maryland,0.030574,Massachusetts,0.043997,Michigan,0.020134,Minnesota,0.000746,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are currently in the midst of a national crisis, where the forces of antisemitism, white nationalism, and unconditional support for Israel are building on and reinforcing one another. 

How is this all connected? Sign up to join our call on Thursday 8/22 at 8:30pm EST so we can connect the dots together.",2019-08-22T19:40:35+0000,IfNotNow,0,99,0,999,0.006711,Alabama,0.020134,Oregon,0.003356,New Hampshire,0.02349,New Jersey,0.003356,New Mexico,0.137584,New York,0.016779,North Carolina,0.020134,Ohio,0.003356,Oklahoma,0.060403,Pennsylvania,0.003356,Montana,0.010067,Rhode Island,0.010067,South Carolina,0.003356,South Dakota,0.020134,Tennessee,0.033557,Texas,0.016779,Virginia,0.030201,Washington,0.003356,West Virginia,0.006711,Nevada,0.010067,Missouri,0.003356,Alaska,0.003356,Hawaii,0.02349,Arizona,0.003356,Arkansas,0.130872,California,0.030201,Colorado,0.010067,Connecticut,0.030201,"Washington, District of Columbia",0.050336,Florida,0.006711,Georgia,0.077181,Illinois,0.020134,Minnesota,0.013423,Indiana,0.003356,Iowa,0.010067,Kansas,0.006711,Kentucky,0.010067,Louisiana,0.016779,Maryland,0.063758,Massachusetts,0.036913,Michigan,0.006711,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The world is already facing an extinction crisis and now Trump’s government has introduced new rules that make it easier for corporate polluters to profit off threatening endangered species.  Call on your Member of Congress to take swift action and protect endangered species. Sign the petition!,2019-08-22T19:26:43+0000,Greenpeace USA,0,99,0,999,0.005515,Alabama,0.040441,Pennsylvania,0.011029,New Hampshire,0.016544,New Jersey,0.016544,New Mexico,0.071691,New York,0.029412,North Carolina,0.003676,North Dakota,0.025735,Ohio,0.007353,Oklahoma,0.020221,Oregon,0.001838,Rhode Island,0.005515,Nebraska,0.009191,South Carolina,0.020221,Tennessee,0.051471,Texas,0.007353,Utah,0.003676,Vermont,0.034926,Virginia,0.044118,Washington,0.033088,Wisconsin,0.003676,Wyoming,0.005515,Hawaii,0.012868,Nevada,0.007353,Montana,0.029412,Arizona,0.033088,Illinois,0.012868,Arkansas,0.09375,California,0.038603,Colorado,0.018382,Connecticut,0.003676,Delaware,0.001838,"Washington, District of Columbia",0.053309,Florida,0.016544,Georgia,0.011029,Idaho,0.033088,Indiana,0.014706,Missouri,0.014706,Iowa,0.011029,Kansas,0.005515,Kentucky,0.003676,Louisiana,0.007353,Maine,0.011029,Maryland,0.020221,Massachusetts,0.056985,Michigan,0.011029,Minnesota,0.001838,Mississippi,0.007353,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:17:28+0000,Greenpeace USA,0,99,0,999,0.009231,Alabama,0.015385,Tennessee,0.027692,New York,0.043077,North Carolina,0.064615,Ohio,0.009231,Oklahoma,0.024615,Oregon,0.030769,Pennsylvania,0.003077,Rhode Island,0.021538,South Carolina,0.046154,Texas,0.009231,New Jersey,0.006154,Utah,0.006154,Vermont,0.021538,Virginia,0.046154,Washington,0.003077,West Virginia,0.036923,Wisconsin,0.003077,Arkansas,0.003077,New Hampshire,0.006154,New Mexico,0.021538,Nevada,0.009231,Arizona,0.027692,Indiana,0.070769,California,0.043077,Colorado,0.006154,Connecticut,0.089231,Florida,0.021538,Georgia,0.012308,Hawaii,0.012308,Idaho,0.046154,Illinois,0.009231,Iowa,0.003077,Nebraska,0.003077,Kansas,0.030769,Kentucky,0.003077,Louisiana,0.015385,Maine,0.015385,Maryland,0.012308,Massachusetts,0.070769,Michigan,0.009231,Minnesota,0.027692,Missouri,0.003077,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:17:26+0000,Greenpeace USA,0,99,1000,4999,0.00716,Alabama,0.011933,South Carolina,0.014916,New Jersey,0.00895,New Mexico,0.064439,New York,0.033413,North Carolina,0.054296,Ohio,0.00537,Oklahoma,0.02148,Oregon,0.033413,Pennsylvania,0.002387,Rhode Island,0.000597,South Dakota,0.011933,Nevada,0.01969,Tennessee,0.047733,Texas,0.017303,Utah,0.004773,Vermont,0.024463,Virginia,0.032816,Washington,0.002983,West Virginia,0.020883,Wisconsin,0.00358,Wyoming,0.000597,Delaware,0.011337,New Hampshire,0.002387,Nebraska,0.004773,Alaska,0.023866,Indiana,0.01969,Arizona,0.00537,Arkansas,0.113962,California,0.037589,Colorado,0.016706,Connecticut,0.079952,Florida,0.01253,Georgia,0.00895,Hawaii,0.00895,Idaho,0.039379,Illinois,0.002387,Iowa,0.004773,Montana,0.004177,Kansas,0.020286,Kentucky,0.004177,Louisiana,0.01253,Maine,0.00895,Maryland,0.031623,Massachusetts,0.043556,Michigan,0.014916,Minnesota,0.001193,Mississippi,0.020286,Missouri,0.000597,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:17:23+0000,Greenpeace USA,0,99,0,999,0.013308,Alabama,0.007605,Rhode Island,0.011407,New Hampshire,0.005703,New Jersey,0.007605,New Mexico,0.039924,New York,0.034221,North Carolina,0.001901,North Dakota,0.057034,Ohio,0.01711,Oklahoma,0.026616,Oregon,0.039924,Pennsylvania,0.003802,South Carolina,0.011407,Nebraska,0.007605,South Dakota,0.036122,Tennessee,0.043726,Texas,0.019011,Utah,0.009506,Vermont,0.01711,Virginia,0.032319,Washington,0.024715,Wisconsin,0.001901,Wyoming,0.001901,"Washington, District of Columbia",0.009506,Nevada,0.003802,Montana,0.005703,Alaska,0.036122,Illinois,0.030418,Arizona,0.009506,Arkansas,0.085551,California,0.028517,Colorado,0.011407,Connecticut,0.001901,Delaware,0.058935,Florida,0.015209,Georgia,0.005703,Hawaii,0.005703,Idaho,0.045627,Indiana,0.01711,Missouri,0.003802,Iowa,0.009506,Kansas,0.028517,Kentucky,0.007605,Louisiana,0.001901,Maine,0.019011,Maryland,0.015209,Massachusetts,0.047529,Michigan,0.019011,Minnesota,0.001901,Mississippi,0.003802,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:17:15+0000,Greenpeace USA,100,499,10000,49999,0.008847,Alabama,0.051433,Pennsylvania,0.007749,Nevada,0.007064,New Hampshire,0.023865,New Jersey,0.007201,New Mexico,0.058771,New York,0.028665,North Carolina,0.002743,North Dakota,0.052325,Ohio,0.012481,Oklahoma,0.021739,Oregon,0.005075,Rhode Island,0.004526,Montana,0.010698,South Carolina,0.003566,South Dakota,0.017487,Tennessee,0.04725,Texas,0.009121,Utah,0.004389,Vermont,0.017899,Virginia,0.029557,Washington,0.007406,West Virginia,0.031271,Wisconsin,0.006446,Nebraska,0.022493,Missouri,0.003155,Alaska,0.007338,Idaho,0.021876,Arizona,0.008984,Arkansas,0.079139,California,0.028597,Colorado,0.014264,Connecticut,0.003086,Delaware,0.00144,"Washington, District of Columbia",0.075916,Florida,0.018859,Georgia,0.003978,Hawaii,0.049582,Illinois,0.002949,Mississippi,0.030448,Indiana,0.012961,Iowa,0.011315,Kansas,0.01495,Kentucky,0.006721,Louisiana,0.006789,Maine,0.012001,Maryland,0.023385,Massachusetts,0.042038,Michigan,0.018036,Minnesota,0.002126,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:17:12+0000,Greenpeace USA,0,99,1000,4999,0.004564,Alabama,0.040787,Pennsylvania,0.013406,Nevada,0.008272,New Hampshire,0.024244,New Jersey,0.009983,New Mexico,0.054478,New York,0.021677,North Carolina,0.001711,North Dakota,0.043639,Ohio,0.008557,Oklahoma,0.0251,Oregon,0.005134,Rhode Island,0.007131,Montana,0.008557,South Carolina,0.002567,South Dakota,0.013406,Tennessee,0.049059,Texas,0.009127,Utah,0.003708,Vermont,0.013406,Virginia,0.035083,Washington,0.00599,West Virginia,0.025956,Wisconsin,0.003993,Nebraska,0.013691,Missouri,0.003137,Alaska,0.006275,Idaho,0.028523,Arizona,0.007986,Arkansas,0.122362,California,0.043925,Colorado,0.015973,Connecticut,0.002282,Delaware,0.000285,"Washington, District of Columbia",0.086423,Florida,0.012835,Georgia,0.005419,Hawaii,0.036224,Illinois,0.001711,Mississippi,0.023103,Indiana,0.013406,Iowa,0.008557,Kansas,0.018254,Kentucky,0.002852,Louisiana,0.006845,Maine,0.013406,Maryland,0.022533,Massachusetts,0.045636,Michigan,0.015402,Minnesota,0.003423,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🚨 Time is running out. 🚨
Sign our petition to tell Congress to protect the Endangered Species Act from attacks by Donald Trump and his cronies.",2019-08-22T19:17:10+0000,Greenpeace USA,0,99,0,999,0.005865,Alabama,0.002933,South Dakota,0.014663,New Mexico,0.085044,New York,0.021994,North Carolina,0.060117,Ohio,0.004399,Oklahoma,0.02346,Oregon,0.035191,Pennsylvania,0.001466,Rhode Island,0.004399,South Carolina,0.013196,Tennessee,0.004399,New Hampshire,0.058651,Texas,0.007331,Utah,0.027859,Virginia,0.030792,Washington,0.002933,West Virginia,0.030792,Wisconsin,0.001466,Wyoming,0.001466,Mississippi,0.001466,North Dakota,0.021994,New Jersey,0.01173,Nevada,0.010264,Alaska,0.048387,Illinois,0.029326,Arizona,0.005865,Arkansas,0.101173,California,0.055718,Colorado,0.013196,Connecticut,0.002933,Delaware,0.071848,Florida,0.008798,Georgia,0.002933,Idaho,0.02346,Indiana,0.004399,Nebraska,0.007331,Iowa,0.004399,Kansas,0.020528,Kentucky,0.002933,Louisiana,0.004399,Maine,0.016129,Maryland,0.016129,Massachusetts,0.041056,Michigan,0.020528,Minnesota,0.013196,Missouri,0.001466,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:17:08+0000,Greenpeace USA,0,99,0,999,0.015831,Alabama,0.042216,Texas,0.05277,New York,0.042216,North Carolina,0.058047,Ohio,0.013193,Oklahoma,0.034301,Oregon,0.031662,Pennsylvania,0.002639,Rhode Island,0.007916,South Carolina,0.029024,Tennessee,0.005277,Utah,0.007916,New Jersey,0.005277,Vermont,0.031662,Virginia,0.036939,Washington,0.002639,West Virginia,0.015831,Wisconsin,0.002639,Wyoming,0.002639,Nebraska,0.002639,Nevada,0.002639,New Hampshire,0.010554,New Mexico,0.007916,Montana,0.007916,Alaska,0.023747,Illinois,0.01847,Arizona,0.010554,Arkansas,0.087071,California,0.039578,Colorado,0.005277,Connecticut,0.100264,Florida,0.026385,Georgia,0.010554,Hawaii,0.007916,Idaho,0.013193,Indiana,0.029024,Missouri,0.005277,Iowa,0.010554,Kansas,0.013193,Kentucky,0.010554,Louisiana,0.007916,Maine,0.010554,Maryland,0.015831,Massachusetts,0.058047,Michigan,0.015831,Minnesota,0.005277,Mississippi,0.002639,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:17:06+0000,Greenpeace USA,0,99,1000,4999,0.012102,Alabama,0.035634,Pennsylvania,0.009413,Nevada,0.006051,New Hampshire,0.01524,New Jersey,0.008965,New Mexico,0.058494,New York,0.02667,North Carolina,0.003586,North Dakota,0.050426,Ohio,0.01143,Oklahoma,0.025325,Oregon,0.002465,Rhode Island,0.004482,Montana,0.009413,South Carolina,0.002689,South Dakota,0.021963,Tennessee,0.066114,Texas,0.01255,Utah,0.004931,Vermont,0.022411,Virginia,0.038324,Washington,0.005379,West Virginia,0.022187,Wisconsin,0.006275,Nebraska,0.019274,Missouri,0.004258,Alaska,0.006948,Idaho,0.029135,Arizona,0.008516,Arkansas,0.10623,California,0.031152,Colorado,0.012326,Connecticut,0.002465,Delaware,0.000896,"Washington, District of Columbia",0.055356,Florida,0.018602,Georgia,0.005827,Hawaii,0.03922,Illinois,0.004706,Mississippi,0.026221,Indiana,0.011654,Iowa,0.012326,Kansas,0.01905,Kentucky,0.00762,Louisiana,0.004258,Maine,0.012999,Maryland,0.01905,Massachusetts,0.036307,Michigan,0.020394,Minnesota,0.002689,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:17:02+0000,Greenpeace USA,0,99,0,999,0.014493,Alabama,0.007246,New Hampshire,0.021739,Connecticut,0.028986,Wisconsin,0.028986,Washington,0.028986,Virginia,0.007246,Vermont,0.014493,Utah,0.043478,Texas,0.014493,Tennessee,0.086957,Pennsylvania,0.007246,Oklahoma,0.036232,Ohio,0.028986,North Carolina,0.043478,New York,0.014493,New Mexico,0.014493,Nevada,0.007246,Alaska,0.036232,Idaho,0.036232,Arizona,0.007246,Arkansas,0.086957,California,0.07971,Colorado,0.057971,Florida,0.014493,Georgia,0.014493,Illinois,0.007246,Montana,0.072464,Indiana,0.021739,Iowa,0.007246,Maryland,0.021739,Massachusetts,0.065217,Michigan,0.014493,Minnesota,0.007246,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:16:59+0000,Greenpeace USA,0,99,0,999,0.006006,Alabama,0.034535,Pennsylvania,0.009009,Nevada,0.006006,New Hampshire,0.016517,New Jersey,0.007508,New Mexico,0.058559,New York,0.03003,North Carolina,0.003003,North Dakota,0.03003,Ohio,0.006006,Oklahoma,0.024024,Oregon,0.010511,Rhode Island,0.003003,Montana,0.015015,South Carolina,0.003003,South Dakota,0.021021,Tennessee,0.04955,Texas,0.01952,Utah,0.007508,Vermont,0.018018,Virginia,0.042042,Washington,0.010511,West Virginia,0.024024,Wisconsin,0.003003,Nebraska,0.009009,Missouri,0.003003,Alaska,0.007508,Idaho,0.028529,Arizona,0.010511,Arkansas,0.112613,California,0.033033,Colorado,0.021021,Connecticut,0.004505,Delaware,0.001502,"Washington, District of Columbia",0.081081,Florida,0.016517,Georgia,0.003003,Hawaii,0.04955,Illinois,0.001502,Mississippi,0.03003,Indiana,0.001502,Iowa,0.003003,Kansas,0.013514,Kentucky,0.006006,Louisiana,0.007508,Maine,0.015015,Maryland,0.022523,Massachusetts,0.043544,Michigan,0.015015,Minnesota,0.001502,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
