ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.024055,Alabama,0.058419,Pennsylvania,0.003436,New Hampshire,0.010309,New Jersey,0.006873,New Mexico,0.044674,New York,0.041237,North Carolina,0.017182,North Dakota,0.037801,Ohio,0.020619,Oklahoma,0.003436,Oregon,0.006873,Rhode Island,0.013746,Nebraska,0.013746,South Carolina,0.006873,South Dakota,0.027491,Tennessee,0.09622,Texas,0.006873,Utah,0.006873,Vermont,0.020619,Virginia,0.017182,Washington,0.020619,West Virginia,0.017182,Wisconsin,0.003436,Nevada,0.013746,Montana,0.006873,Alaska,0.020619,Illinois,0.010309,Arizona,0.034364,Arkansas,0.017182,California,0.010309,Colorado,0.006873,Connecticut,0.003436,Delaware,0.003436,"Washington, District of Columbia",0.04811,Florida,0.044674,Georgia,0.030928,Indiana,0.020619,Missouri,0.041237,Iowa,0.006873,Kansas,0.034364,Kentucky,0.027491,Louisiana,0.010309,Maine,0.010309,Maryland,0.010309,Massachusetts,0.013746,Michigan,0.017182,Minnesota,0.027491,Mississippi,0.003436,Wyoming,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.014134,Alabama,0.021201,Oregon,0.010601,Nebraska,0.007067,Nevada,0.010601,New Jersey,0.010601,New Mexico,0.038869,New York,0.024735,North Carolina,0.067138,Ohio,0.007067,Oklahoma,0.024735,Pennsylvania,0.021201,Missouri,0.017668,South Carolina,0.007067,South Dakota,0.045936,Tennessee,0.063604,Texas,0.014134,Utah,0.014134,Virginia,0.024735,Washington,0.003534,West Virginia,0.021201,Wisconsin,0.003534,Montana,0.035336,Mississippi,0.017668,Arizona,0.003534,Idaho,0.010601,Arkansas,0.042403,California,0.024735,Colorado,0.007067,Connecticut,0.003534,Delaware,0.063604,Florida,0.038869,Georgia,0.003534,Hawaii,0.031802,Illinois,0.024735,Minnesota,0.031802,Indiana,0.04947,Iowa,0.010601,Kansas,0.024735,Kentucky,0.028269,Louisiana,0.003534,Maine,0.014134,Maryland,0.014134,Massachusetts,0.038869,Michigan,0.003534,Wyoming,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.015625,Alabama,0.015625,Nebraska,0.015625,West Virginia,0.015625,Washington,0.015625,Virginia,0.0625,Texas,0.03125,Tennessee,0.015625,South Carolina,0.0625,Pennsylvania,0.015625,Oklahoma,0.0625,Ohio,0.015625,North Carolina,0.0625,New York,0.015625,New Jersey,0.015625,Nevada,0.03125,Missouri,0.015625,Arizona,0.015625,Mississippi,0.03125,Minnesota,0.03125,Michigan,0.03125,Louisiana,0.0625,Kentucky,0.015625,Kansas,0.03125,Iowa,0.03125,Indiana,0.015625,Illinois,0.03125,Georgia,0.09375,Florida,0.0625,Colorado,0.03125,Arkansas,0.03125,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.014085,Arizona,0.028169,New Jersey,0.014085,West Virginia,0.014085,Washington,0.15493,Texas,0.028169,Tennessee,0.028169,South Carolina,0.098592,Pennsylvania,0.014085,Oregon,0.028169,Oklahoma,0.042254,Ohio,0.014085,North Dakota,0.014085,New York,0.028169,Missouri,0.056338,California,0.014085,Minnesota,0.028169,Michigan,0.056338,Louisiana,0.042254,Kansas,0.056338,Iowa,0.028169,Indiana,0.042254,Illinois,0.028169,Georgia,0.070423,Florida,0.014085,Connecticut,0.028169,Colorado,0.014085,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.078431,California,0.039216,New Jersey,0.019608,Virginia,0.058824,Texas,0.019608,Tennessee,0.039216,South Carolina,0.039216,Pennsylvania,0.019608,Oregon,0.019608,Oklahoma,0.078431,Ohio,0.039216,North Carolina,0.058824,New York,0.019608,New Hampshire,0.019608,Colorado,0.019608,Nevada,0.019608,Montana,0.058824,Missouri,0.019608,Mississippi,0.039216,Michigan,0.039216,Massachusetts,0.039216,Kentucky,0.039216,Indiana,0.019608,Illinois,0.137255,Georgia,0.019608,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.017094,Alabama,0.068376,Ohio,0.008547,Nevada,0.034188,New Jersey,0.008547,New Mexico,0.025641,New York,0.025641,North Carolina,0.008547,North Dakota,0.017094,Oklahoma,0.025641,Missouri,0.008547,Oregon,0.025641,Pennsylvania,0.017094,South Carolina,0.051282,Tennessee,0.08547,Texas,0.008547,Utah,0.017094,Washington,0.008547,Nebraska,0.017094,Mississippi,0.017094,Alaska,0.008547,Georgia,0.008547,Arizona,0.025641,Arkansas,0.008547,California,0.017094,Colorado,0.017094,Connecticut,0.068376,Florida,0.008547,Idaho,0.017094,Minnesota,0.042735,Illinois,0.017094,Indiana,0.034188,Kentucky,0.025641,Louisiana,0.042735,Maryland,0.042735,Massachusetts,0.076923,Michigan,0.042735,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.006993,Alabama,0.020979,Oklahoma,0.01049,Nevada,0.006993,New Hampshire,0.013986,New Jersey,0.01049,New Mexico,0.020979,New York,0.027972,North Carolina,0.01049,North Dakota,0.073427,Ohio,0.01049,Oregon,0.01049,Montana,0.027972,Pennsylvania,0.024476,South Carolina,0.003497,South Dakota,0.031469,Tennessee,0.111888,Texas,0.027972,Virginia,0.01049,Washington,0.013986,West Virginia,0.017483,Wisconsin,0.01049,Nebraska,0.024476,Missouri,0.01049,Alaska,0.024476,Illinois,0.003497,Arizona,0.013986,Arkansas,0.034965,California,0.01049,Colorado,0.006993,Connecticut,0.006993,Delaware,0.055944,Florida,0.013986,Georgia,0.006993,Idaho,0.034965,Indiana,0.041958,Mississippi,0.031469,Iowa,0.01049,Kansas,0.034965,Kentucky,0.048951,Louisiana,0.003497,Maine,0.003497,Maryland,0.017483,Massachusetts,0.031469,Michigan,0.020979,Minnesota,0.003497,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.044444,Connecticut,0.066667,New York,0.044444,West Virginia,0.022222,Virginia,0.044444,Utah,0.2,Texas,0.044444,Tennessee,0.022222,South Carolina,0.044444,Pennsylvania,0.044444,Ohio,0.044444,North Carolina,0.022222,New Hampshire,0.044444,Florida,0.022222,Missouri,0.022222,Minnesota,0.022222,Michigan,0.022222,Massachusetts,0.066667,Maryland,0.022222,Louisiana,0.022222,Iowa,0.022222,Indiana,0.044444,Illinois,0.022222,Idaho,0.022222,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.022936,Alabama,0.03211,South Carolina,0.004587,New Mexico,0.03211,New York,0.050459,North Carolina,0.073394,Ohio,0.018349,Oklahoma,0.06422,Pennsylvania,0.004587,Rhode Island,0.004587,South Dakota,0.009174,New Hampshire,0.027523,Tennessee,0.091743,Texas,0.009174,Utah,0.03211,Virginia,0.004587,Washington,0.022936,West Virginia,0.009174,Wisconsin,0.022936,New Jersey,0.009174,Nebraska,0.013761,Arkansas,0.013761,Iowa,0.013761,California,0.013761,Connecticut,0.004587,Delaware,0.100917,Florida,0.050459,Georgia,0.041284,Illinois,0.018349,Indiana,0.009174,Kansas,0.027523,Missouri,0.013761,Kentucky,0.036697,Louisiana,0.013761,Maryland,0.022936,Massachusetts,0.03211,Michigan,0.004587,Minnesota,0.018349,Mississippi,0.004587,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.021053,Alabama,0.021053,Mississippi,0.094737,Texas,0.042105,South Carolina,0.073684,Pennsylvania,0.021053,Oregon,0.010526,Oklahoma,0.063158,Ohio,0.010526,North Dakota,0.010526,North Carolina,0.063158,New York,0.010526,New Hampshire,0.021053,Nevada,0.010526,Nebraska,0.021053,Montana,0.021053,Missouri,0.010526,Minnesota,0.021053,Alaska,0.063158,Michigan,0.010526,Massachusetts,0.021053,Maryland,0.021053,Louisiana,0.021053,Iowa,0.042105,Indiana,0.031579,Illinois,0.021053,Idaho,0.042105,Georgia,0.073684,Florida,0.010526,Connecticut,0.010526,Colorado,0.031579,California,0.021053,Arkansas,0.031579,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.011765,Alabama,0.058824,Pennsylvania,0.011765,New Mexico,0.058824,New York,0.029412,North Carolina,0.064706,Ohio,0.029412,Oklahoma,0.005882,Oregon,0.005882,Rhode Island,0.005882,Missouri,0.005882,South Carolina,0.017647,Tennessee,0.111765,Texas,0.058824,Virginia,0.005882,Washington,0.023529,West Virginia,0.011765,New Hampshire,0.029412,Mississippi,0.005882,Arizona,0.023529,Illinois,0.011765,Arkansas,0.017647,California,0.017647,Colorado,0.005882,"Washington, District of Columbia",0.082353,Florida,0.029412,Georgia,0.035294,Indiana,0.023529,Minnesota,0.017647,Iowa,0.005882,Kansas,0.029412,Kentucky,0.023529,Louisiana,0.017647,Maryland,0.023529,Massachusetts,0.070588,Michigan,0.011765,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.015625,Alaska,0.046875,Nebraska,0.015625,West Virginia,0.015625,Utah,0.125,Texas,0.03125,Tennessee,0.015625,South Dakota,0.109375,Pennsylvania,0.046875,Oklahoma,0.046875,Ohio,0.046875,New York,0.015625,New Hampshire,0.015625,Nevada,0.015625,Montana,0.015625,Arizona,0.03125,Missouri,0.015625,Minnesota,0.046875,Michigan,0.015625,Louisiana,0.015625,Indiana,0.015625,Idaho,0.046875,Georgia,0.078125,Florida,0.015625,Connecticut,0.015625,Colorado,0.078125,California,0.015625,Arkansas,0.03125,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.025,Alabama,0.0375,Ohio,0.0125,Nevada,0.0125,New Hampshire,0.01875,New Jersey,0.00625,New Mexico,0.04375,New York,0.025,North Carolina,0.025,North Dakota,0.0625,Oklahoma,0.00625,Montana,0.0125,Oregon,0.0125,Pennsylvania,0.00625,South Dakota,0.0125,Tennessee,0.09375,Texas,0.025,Virginia,0.03125,Washington,0.0375,Wisconsin,0.01875,Nebraska,0.04375,Missouri,0.025,Alaska,0.01875,Illinois,0.0125,Arizona,0.00625,Arkansas,0.0375,California,0.01875,Colorado,0.04375,Florida,0.01875,Georgia,0.00625,Idaho,0.03125,Indiana,0.00625,Mississippi,0.0375,Iowa,0.00625,Kansas,0.025,Kentucky,0.03125,Louisiana,0.00625,Maryland,0.01875,Massachusetts,0.025,Michigan,0.0375,Minnesota,0.01875,Wyoming,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.014354,Alabama,0.023923,Oklahoma,0.004785,Nebraska,0.014354,Nevada,0.009569,New Hampshire,0.009569,New Jersey,0.019139,New York,0.033493,North Carolina,0.004785,North Dakota,0.07177,Ohio,0.019139,Oregon,0.047847,Missouri,0.014354,Pennsylvania,0.004785,South Carolina,0.014354,Tennessee,0.110048,Texas,0.004785,Utah,0.009569,Virginia,0.028708,Washington,0.004785,West Virginia,0.004785,Montana,0.038278,Mississippi,0.004785,Alaska,0.033493,Illinois,0.014354,Arizona,0.038278,Arkansas,0.019139,California,0.028708,Colorado,0.004785,Delaware,0.052632,Florida,0.028708,Georgia,0.004785,Idaho,0.028708,Indiana,0.019139,Minnesota,0.014354,Iowa,0.004785,Kansas,0.019139,Kentucky,0.047847,Louisiana,0.009569,Maine,0.019139,Maryland,0.023923,Massachusetts,0.043062,Michigan,0.033493,Wisconsin,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.019763,Alabama,0.035573,Pennsylvania,0.011858,New Hampshire,0.01581,New Jersey,0.035573,New York,0.043478,North Carolina,0.007905,North Dakota,0.039526,Ohio,0.027668,Oklahoma,0.007905,Oregon,0.007905,South Carolina,0.011858,Montana,0.01581,Tennessee,0.090909,Texas,0.003953,Utah,0.003953,Vermont,0.031621,Virginia,0.007905,Washington,0.003953,West Virginia,0.027668,Wisconsin,0.01581,Nebraska,0.019763,Missouri,0.003953,Alaska,0.031621,Illinois,0.01581,Arizona,0.035573,Arkansas,0.059289,California,0.01581,Colorado,0.007905,Connecticut,0.003953,Delaware,0.047431,Florida,0.043478,Georgia,0.027668,Indiana,0.019763,Mississippi,0.019763,Iowa,0.01581,Kansas,0.035573,Kentucky,0.023715,Louisiana,0.003953,Maine,0.035573,Maryland,0.007905,Massachusetts,0.027668,Michigan,0.023715,Minnesota,0.007905,Wyoming,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.041667,Arkansas,0.020833,Minnesota,0.041667,West Virginia,0.020833,Virginia,0.125,Texas,0.020833,Tennessee,0.041667,South Carolina,0.083333,Pennsylvania,0.083333,Ohio,0.041667,Nebraska,0.020833,Mississippi,0.0625,Michigan,0.020833,California,0.020833,Maine,0.0625,Louisiana,0.020833,Kentucky,0.020833,Kansas,0.020833,Iowa,0.020833,Indiana,0.083333,Illinois,0.020833,Georgia,0.0625,Florida,0.020833,Connecticut,0.020833,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.03268,Alabama,0.026144,South Carolina,0.019608,New Jersey,0.039216,New York,0.045752,North Carolina,0.065359,Ohio,0.039216,Oklahoma,0.052288,Pennsylvania,0.019608,Rhode Island,0.006536,South Dakota,0.026144,Nebraska,0.026144,Tennessee,0.039216,Texas,0.006536,Utah,0.045752,Virginia,0.006536,Washington,0.006536,West Virginia,0.019608,Wisconsin,0.006536,New Hampshire,0.006536,Montana,0.013072,Arizona,0.03268,Indiana,0.013072,Arkansas,0.006536,California,0.019608,Colorado,0.019608,Connecticut,0.03268,Florida,0.065359,Georgia,0.045752,Illinois,0.006536,Iowa,0.019608,Missouri,0.006536,Kansas,0.03268,Kentucky,0.039216,Louisiana,0.006536,Maryland,0.052288,Michigan,0.026144,Minnesota,0.019608,Mississippi,0.006536,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.044776,Alabama,0.029851,Missouri,0.044776,Virginia,0.149254,Texas,0.014925,Tennessee,0.044776,South Carolina,0.014925,Pennsylvania,0.014925,Oklahoma,0.104478,Ohio,0.044776,North Carolina,0.059701,New York,0.014925,Nevada,0.014925,Mississippi,0.104478,Florida,0.029851,Michigan,0.014925,Maryland,0.014925,Maine,0.059701,Louisiana,0.044776,Kentucky,0.014925,Kansas,0.044776,Indiana,0.014925,Illinois,0.014925,Idaho,0.029851,Georgia,0.014925,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.007407,Alabama,0.02963,Oklahoma,0.007407,Nebraska,0.014815,New Hampshire,0.007407,New Jersey,0.081481,New York,0.022222,North Carolina,0.051852,Ohio,0.037037,Pennsylvania,0.014815,Missouri,0.007407,South Dakota,0.02963,Tennessee,0.118519,Texas,0.02963,Virginia,0.007407,Washington,0.007407,West Virginia,0.007407,Wisconsin,0.007407,Montana,0.022222,Mississippi,0.014815,Arizona,0.007407,Idaho,0.037037,California,0.007407,Colorado,0.007407,Connecticut,0.007407,Delaware,0.125926,Florida,0.02963,Georgia,0.051852,Illinois,0.022222,Minnesota,0.037037,Indiana,0.022222,Iowa,0.007407,Kentucky,0.02963,Louisiana,0.014815,Maryland,0.022222,Massachusetts,0.037037,Michigan,0.007407,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.018868,Alabama,0.028302,Oklahoma,0.014151,Nebraska,0.014151,Nevada,0.009434,New Jersey,0.018868,New Mexico,0.009434,New York,0.037736,North Carolina,0.004717,North Dakota,0.042453,Ohio,0.023585,Oregon,0.023585,Missouri,0.023585,Pennsylvania,0.037736,South Carolina,0.009434,South Dakota,0.023585,Tennessee,0.108491,Texas,0.018868,Virginia,0.009434,Washington,0.009434,West Virginia,0.009434,Wisconsin,0.009434,Montana,0.037736,Mississippi,0.028302,Alaska,0.009434,Idaho,0.014151,Arizona,0.033019,Arkansas,0.042453,California,0.014151,Colorado,0.023585,Connecticut,0.004717,Delaware,0.04717,Florida,0.04717,Georgia,0.014151,Illinois,0.028302,Minnesota,0.014151,Indiana,0.014151,Iowa,0.018868,Kansas,0.009434,Kentucky,0.033019,Louisiana,0.004717,Maine,0.009434,Maryland,0.023585,Massachusetts,0.014151,Michigan,0.009434,Wyoming,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.036364,Alabama,0.018182,Nebraska,0.018182,Utah,0.127273,Texas,0.036364,Tennessee,0.018182,South Carolina,0.054545,Pennsylvania,0.018182,Oklahoma,0.054545,Ohio,0.036364,North Carolina,0.036364,New York,0.018182,New Hampshire,0.018182,Mississippi,0.018182,Arkansas,0.018182,Maryland,0.018182,Louisiana,0.018182,Kansas,0.036364,Iowa,0.054545,Indiana,0.072727,Illinois,0.018182,Idaho,0.109091,Florida,0.036364,Connecticut,0.018182,California,0.090909,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.011765,Alabama,0.011765,Missouri,0.023529,Washington,0.011765,Virginia,0.058824,Texas,0.035294,Tennessee,0.058824,Pennsylvania,0.035294,Oregon,0.035294,Oklahoma,0.082353,Ohio,0.011765,North Dakota,0.035294,North Carolina,0.023529,New York,0.023529,New Jersey,0.011765,Nevada,0.011765,Nebraska,0.023529,Mississippi,0.011765,Arizona,0.035294,Minnesota,0.047059,Michigan,0.011765,Massachusetts,0.011765,Maryland,0.023529,Maine,0.023529,Louisiana,0.035294,Kentucky,0.023529,Kansas,0.023529,Illinois,0.011765,Idaho,0.105882,Florida,0.023529,Colorado,0.082353,California,0.011765,Arkansas,0.011765,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.014925,Alaska,0.014925,Montana,0.014925,Washington,0.029851,Utah,0.104478,Texas,0.029851,Tennessee,0.029851,South Carolina,0.029851,Oklahoma,0.089552,Ohio,0.014925,North Carolina,0.044776,New York,0.014925,New Mexico,0.029851,New Jersey,0.014925,Nevada,0.044776,Nebraska,0.014925,Missouri,0.014925,Arizona,0.014925,Mississippi,0.029851,Minnesota,0.014925,Michigan,0.044776,Louisiana,0.029851,Kentucky,0.014925,Kansas,0.059701,Iowa,0.029851,Indiana,0.029851,Illinois,0.014925,Hawaii,0.029851,Georgia,0.014925,Florida,0.029851,Colorado,0.059701,California,0.029851,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.007576,Alabama,0.05303,Missouri,0.007576,Wisconsin,0.015152,West Virginia,0.030303,Virginia,0.007576,Utah,0.098485,Texas,0.030303,Tennessee,0.060606,South Carolina,0.037879,Pennsylvania,0.015152,Oklahoma,0.068182,Ohio,0.045455,North Carolina,0.075758,New York,0.007576,New Jersey,0.022727,Nebraska,0.022727,Mississippi,0.007576,Alaska,0.015152,Minnesota,0.015152,Michigan,0.015152,Massachusetts,0.045455,Maryland,0.007576,Maine,0.022727,Louisiana,0.05303,Kentucky,0.007576,Iowa,0.030303,Indiana,0.030303,Georgia,0.090909,Florida,0.015152,Colorado,0.007576,California,0.022727,Arkansas,0.007576,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.02,Alabama,0.07,Pennsylvania,0.05,New Jersey,0.04,New York,0.02,North Carolina,0.05,Ohio,0.03,Oklahoma,0.01,Oregon,0.02,South Carolina,0.02,Missouri,0.07,Texas,0.01,Utah,0.01,Vermont,0.02,Virginia,0.03,Washington,0.01,West Virginia,0.02,Wisconsin,0.01,Nebraska,0.04,Minnesota,0.01,Alaska,0.01,Hawaii,0.01,Arkansas,0.02,California,0.01,Colorado,0.01,Connecticut,0.02,Delaware,0.1,Florida,0.02,Georgia,0.02,Illinois,0.06,Michigan,0.03,Indiana,0.01,Iowa,0.02,Kentucky,0.02,Louisiana,0.01,Maine,0.03,Maryland,0.03,Massachusetts,0.01,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.023256,Alabama,0.031008,Pennsylvania,0.015504,New Jersey,0.003876,New Mexico,0.01938,New York,0.034884,North Carolina,0.015504,North Dakota,0.054264,Ohio,0.031008,Oklahoma,0.01938,Oregon,0.01938,South Carolina,0.003876,Nevada,0.007752,South Dakota,0.046512,Tennessee,0.116279,Texas,0.007752,Utah,0.031008,Virginia,0.027132,Washington,0.007752,West Virginia,0.023256,Wisconsin,0.003876,New Hampshire,0.01938,Nebraska,0.015504,Arizona,0.015504,Indiana,0.003876,Arkansas,0.03876,California,0.015504,Colorado,0.003876,Connecticut,0.069767,Florida,0.046512,Georgia,0.003876,Idaho,0.01938,Illinois,0.011628,Iowa,0.003876,Montana,0.01938,Kansas,0.015504,Kentucky,0.015504,Louisiana,0.003876,Maine,0.023256,Massachusetts,0.03876,Michigan,0.011628,Minnesota,0.027132,Mississippi,0.031008,Missouri,0.003876,Wyoming,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:29:51+0000,Libertee Shop,0,99,0,999,0.036789,Alabama,0.013378,Oregon,0.003344,Nevada,0.016722,New Jersey,0.013378,New Mexico,0.023411,New York,0.033445,North Carolina,0.006689,North Dakota,0.043478,Ohio,0.053512,Oklahoma,0.050167,Pennsylvania,0.010033,Montana,0.013378,South Carolina,0.026756,Tennessee,0.120401,Texas,0.010033,Utah,0.006689,Vermont,0.016722,Virginia,0.016722,Washington,0.020067,West Virginia,0.023411,Wisconsin,0.006689,Nebraska,0.023411,Missouri,0.006689,Alaska,0.010033,Idaho,0.013378,Arizona,0.023411,Arkansas,0.040134,California,0.013378,Colorado,0.003344,Connecticut,0.003344,Delaware,0.053512,Florida,0.016722,Georgia,0.016722,Illinois,0.023411,Mississippi,0.010033,Indiana,0.006689,Iowa,0.016722,Kansas,0.026756,Kentucky,0.040134,Louisiana,0.020067,Maryland,0.010033,Massachusetts,0.0301,Michigan,0.020067,Minnesota,0.006689,Wyoming,,,,,,,,,,,,,,
